Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
5267,NV,Alternative Fuel Vehicle (AFV) and Hybrid Electric Vehicle (HEV) Emissions Inspection Exemption,"AFVs are exempt from Nevada's emissions testing requirements. A new HEV
is exempt from emissions inspection testing for the first five model
years, after which the vehicle must comply with emissions inspection
testing requirements on an annual basis. For more information, see the
[Nevada Emissions Control Program](http://www.dmvnv.com/emission.htm)
website.

(Reference [Nevada Revised Statutes 445B.770, 445B.815 and 445B.825  ](http://www.leg.state.nv.us/law1.cfm))",,,false,15,State Incentives,"",,,,,"",ELEC|HEV|HY|NG|PHEV|LPG,EXEM,"",FLEET|GOV|IND,http://www.leg.state.nv.us/law1.cfm,,
5309,TX,Clean Vehicle and Infrastructure Grants,"The Texas Commission on Environmental Quality (TCEQ) administers the
Emissions Reduction Incentive Grants (ERIG) Program as part of the Texas
Emissions Reduction Plan (TERP). The ERIG program provides grants for
various types of clean air projects to improve air quality in the
state's nonattainment areas and other affected counties. Eligible
projects include those that involve replacement, retrofit, repower, or
lease or purchase of new heavy-duty vehicles; alternative fuel
dispensing infrastructure; idle reduction and electrification
infrastructure; and alternative fuel use. For more information,
including application periods, see the TCEQ
[TERP](https://www.tceq.texas.gov/airquality/terp/programs) website.

(Reference [Texas Statutes, Health and Safety Code 386.101-386.117](http://www.statutes.legis.state.tx.us/) and [Texas Administrative Code Title 30 Part 1 Chapter 114 Subchapter K Division 3 Rule 114.620-114.629](http://www.sos.state.tx.us/tac/index.shtml))",,,false,25,State Incentives,"",2018-06-18 15:30:15 UTC,,,,"",AFTMKTCONV|BIOD|ETH|ELEC|HY|IR|NG|PHEV|LPG,GNT,"",STATION|FLEET|IND,http://www.statutes.legis.state.tx.us/|http://www.sos.state.tx.us/tac/index.shtml,,
5316,OR,Pollution Control Equipment Exemption,"Dedicated original equipment manufacturer natural gas vehicles and
all-electric vehicles are not required to be equipped with a certified
pollution control system.

(Reference [Oregon Revised Statutes 815.300](https://www.oregonlegislature.gov/lc/Pages/ORSupdate.aspx))",2001-01-01 00:00:00 UTC,,false,16,State Incentives,"",,,,,"",ELEC|NG,EXEM,"",FLEET|GOV|IND,https://www.oregonlegislature.gov/lc/Pages/ORSupdate.aspx,enacted,2001-01-01
5325,NY,Alternative Fuel Vehicle Research and Development Funding,"The New York State Energy Research and Development Authority's (NYSERDA)
Clean Transportation Program provides funding for projects that enhance
mobility, improve efficiency, reduce congestion, and diversify
transportation methods and fuels through research and development of
advanced technologies. NYSERDA offers annual solicitations that support
new product development and demonstration as well as research on new
transportation policies and strategies. NYSERDA also supports projects
that demonstrate the benefits of commercially available products that
are underutilized in New York State. Once developed, NYSERDA provides
incentives to accelerate the market introduction of emerging
technologies through its
[ChargeNY](https://www.nyserda.ny.gov/All-Programs/ChargeNY) program.
For more information and funding opportunities, see the NYSERDA [Clean
Transportation
Program](https://www.nyserda.ny.gov/All-Programs/Programs/Clean-Transportation-Program)
website.
",,,false,40,State Incentives,"",,,,,"",AFTMKTCONV|BIOD|ETH|ELEC|EFFEC|HEV|HY|NG|PHEV|LPG,GNT,"",STATION|AFP|MAN|FLEET|GOV,"",,
5334,WI,Alternative Fuel Tax Exemption,"A county, city, village, town, or other political subdivision may not
levy or collect any excise, license, privilege, or occupational tax on
motor vehicle fuel, alternative fuels, or the purchase, sale, handling,
or consumption of motor vehicle fuel or alternative fuels.

(Reference [Wisconsin Statutes 78.82](http://legis.wisconsin.gov/rsb/stats.html))",1993-08-10 00:00:00 UTC,,false,31,State Incentives,"",,,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,EXEM|TAX,"",STATION|PURCH|FLEET|IND,http://legis.wisconsin.gov/rsb/stats.html,enacted,1993-08-10
5359,CA,High Occupancy Vehicle (HOV) and High Occupancy Toll (HOT) Lane Exemption,"Compressed natural gas, hydrogen, electric, and plug-in hybrid electric
vehicles meeting specified California and federal emissions standards
and affixed with a California Department of Motor Vehicles (DMV) Clean
Air Vehicle sticker may use HOV lanes regardless of the number of
occupants in the vehicle. Blue stickers expire January 1, 2025; and
yellow, burgundy, and green stickers expire September 30, 2025.

Vehicles originally issued white, green, orange, purple, or red decals
are no longer eligible to participate in this program. Additionally, the
Income-Based CAV Decal Program expired January 1, 2024. Vehicles with
stickers are also eligible for reduced rates on or exemptions from toll
charges imposed on HOT lanes. For more information and restrictions,
including a list of qualifying vehicles and additional eligibility
requirements, see the California Air Resources Board [Carpool
Stickers](http://www.arb.ca.gov/msprog/carpool/carpool.htm) website.

(Reference [California Vehicle Code 5205.5 and 21655.9](http://www.oal.ca.gov/))",2006-09-29 00:00:00 UTC,2018-09-13 00:00:00 UTC,false,25,State Incentives,"",2022-12-27 19:53:44 UTC,,,,"",ELEC|HY|NG|PHEV,EXEM,"",FLEET|GOV|IND,http://leginfo.legislature.ca.gov|http://leginfo.legislature.ca.gov/|http://leginfo.legislature.ca.gov/|http://www.oal.ca.gov/,amended,2018-09-13
5426,AZ,Alternative Fuel Vehicle (AFV) Parking Incentive,"An individual driving a dedicated AFV may park without penalty in
parking areas that are designated for carpool operators, provided the
vehicle is using alternative fuel. Recognized alternative fuels include
propane, natural gas, electricity, hydrogen, and a blend of hydrogen
with propane or natural gas.

(Reference [Arizona Revised Statutes 1-215 and 28-877](https://www.azleg.gov/ARStitle/))",2013-01-01 00:00:00 UTC,,false,25,State Incentives,"",,,,,"",ELEC|HY|NG|PHEV|LPG,EXEM,"",FLEET|GOV|IND,https://www.azleg.gov/ARStitle/,enacted,2013-01-01
5485,DC,Alternative Fuel Vehicle Exemption from Driving Restrictions,"Certified clean fuel vehicles are exempt from time-of-day and
day-of-week restrictions and commercial vehicle bans if the vehicles are
part of a fleet that operates at least 10 vehicles in the District of
Columbia. This exemption does not permit unrestricted access to High
Occupancy Vehicle lanes, except for covered fleet vehicles that have
been certified by the U.S. Environmental Protection Agency as Inherently
Low Emission Vehicles (ILEV) and are in compliance with applicable ILEV
emission standards.

(Reference [District of Columbia Code 50-702 and 50-714](https://code.dccouncil.us/dc/council/code/))",,,false,20,State Incentives,"",,,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,EXEM,"",FLEET|GOV,https://code.dccouncil.us/dc/council/code/|https://dc.gov/page/laws-regulations-and-courts,,
5492,MI,Alternative Fuel Vehicle (AFV) Emissions Inspection Exemption,"Dedicated AFVs powered by compressed natural gas, propane, electricity,
or any other source as defined by the Michigan Department of
Transportation are exempt from emissions inspection requirements.

(Reference [Michigan Compiled Laws 324.6311 and 324.6512](http://www.legislature.mi.gov/(S(d1yq0h4534qach5500tlbh55))/mileg.aspx?page=home))",1995-05-24 00:00:00 UTC,,false,32,State Incentives,"",,,,,"",ELEC|NG|LPG,EXEM,"",FLEET|GOV|IND,http://www.legislature.mi.gov/(S(d1yq0h4534qach5500tlbh55))/mileg.aspx?page=home,enacted,1995-05-24
5606,MO,Alternative Fuel Vehicle (AFV) Emissions Inspection Exemption,"Vehicles powered exclusively by electricity, including hydrogen or fuels
other than gasoline that are exempt from motor vehicle emissions
inspection under federal regulation, are exempt from state emissions
inspection requirements.

(Reference [Missouri Revised Statute 643.315](https://revisor.mo.gov/main/Home.aspx))",2011-05-05 00:00:00 UTC,,false,17,State Incentives,"",,,,,"",ELEC|HY|NG|LPG,EXEM,"",FLEET|GOV|IND,https://revisor.mo.gov/main/Home.aspx,enacted,2011-05-05
5664,NC,Alternative Fuel Tax Exemption,"The retail sale, use, storage, and consumption of alternative fuels is
exempt from the state retail sales and use tax.

(Reference [North Carolina General Statutes 105-164.13 and 105-449.130](http://www.ncleg.net/gascripts/Statutes/Statutes.asp))",2006-01-01 00:00:00 UTC,,false,13,State Incentives,"",,,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,EXEM|TAX,"",STATION|PURCH,http://www.ncleg.net/gascripts/Statutes/Statutes.asp,enacted,2006-01-01
5733,FL,High Occupancy Vehicle (HOV) Lane Exemption,"A driver may operate a qualified inherently low emission vehicle (ILEV)
or hybrid electric vehicle (HEV) in an HOV lane at any time, regardless
of the number of passengers, provided that the vehicle is certified and
labeled in accordance with federal regulations. All eligible ILEVs and
HEVs must comply with the minimum fuel economy standards set forth in
Title 23 of the U.S. Code of Federal Regulations, section 166(f)(3)(B).
The vehicle must display a Florida Division of Motor Vehicles issued
decal, which must be renewed annually. Special fees may apply. Vehicles
with decals may also use any HOV lane designated as a HOV toll lane
without paying the toll. An HEV is defined as a motor vehicle that draws
propulsion energy from on-board sources of stored energy comprised of
both an internal combustion engine using combustible fuel and a
rechargeable energy storage system and meets or exceeds the qualifying
California standards for a Low Emission Vehicle. Three-wheeled vehicles
are considered ILEVs for the purposes of HOV lane exemption. For more
information, see the Florida Department of Highway Safety and Motor
Vehicles [HOV
Decal](https://www.flhsmv.gov/motor-vehicles-tags-titles/high-occupancy-vehicle-decal/)
website.

(Reference [Florida Statutes 316.0741](http://www.flsenate.gov/Laws/))",2005-01-01 00:00:00 UTC,2010-06-04 00:00:00 UTC,false,25,State Incentives,"",2024-01-06 18:46:28 UTC,,,,"",ELEC|HEV|PHEV,EXEM,"",FLEET|GOV|IND,http://www.flsenate.gov/Laws/,amended,2010-06-04
5769,MI,Alternative Fuel Development Property Tax Exemption,"Industrial property that is used for high-technology activities or the
creation or synthesis of biodiesel fuel may be eligible for a tax
exemption. High-technology activities include those related to advanced
vehicle technologies such as electric, hybrid electric, or alternative
fuel vehicles and their components. To qualify for the tax exemption, an
industrial facility must obtain an exemption certificate for the
property from the Michigan State Tax Commission.

(Reference [Michigan Compiled Laws 207.552 and 207.803 through 207.809](http://www.legislature.mi.gov/(S(kovblajtbo3pwn22ekizx255))/mileg.aspx?page=home))",2002-10-17 00:00:00 UTC,2007-09-19 00:00:00 UTC,false,25,State Incentives,"",,,,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,EXEM|TAX,"",AFP|OTHER,http://www.legislature.mi.gov/(S(kovblajtbo3pwn22ekizx255))/mileg.aspx?page=home,amended,2007-09-19
5778,NJ,Zero Emissions Vehicle (ZEV) Tax Exemption,"ZEVs sold, rented, or leased in New Jersey before October 1, 2024, are
exempt from state sales and use tax. This exemption does not apply to
partial ZEVs, including plug-in hybrid electric vehicles. ZEVs that are
sold on or after October 1, 2024, and before July 1, 2025, will be
subject to a 3.3125% tax. ZEVs are defined as vehicles that meet
California Air Resources Board zero emission standards for that model
year. For a list of qualified ZEVs, see the New Jersey Department of the
Treasury [ZEV Sales Tax
Exemption](http://www.state.nj.us/treasury/taxation/zevnotice.shtml) website.

(Reference [New Jersey Statutes 54:32B-8.55](http://www.njleg.state.nj.us/) and [Assembly Bill 4702, 2024](https://www.njleg.state.nj.us/))",2004-05-01 00:00:00 UTC,2024-06-08 00:00:00 UTC,false,5,State Incentives,"",,,,,"",ELEC,EXEM|TAX,"",FLEET|IND,http://www.njleg.state.nj.us/|https://www.njleg.state.nj.us/,amended,2024-06-08
